placa,hora_ingreso,hora_salida,peso_deposito,razon_social,municipio,tipo_residuo,tiempo_operacion_min
ODT904,2023-11-09 14:19:09,2023-11-09 14:57:31,5060,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.36666666666667
ODT904,2023-11-10 16:15:02,2023-11-10 16:52:16,5450,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.233333333333334
ODT904,2023-11-15 10:39:45,2023-11-15 11:16:19,4330,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.56666666666667
ODT904,2023-11-20 13:14:42,2023-11-20 14:44:20,6840,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,89.63333333333334
ODT904,2023-11-21 18:10:00,2023-11-21 18:41:43,4370,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.716666666666665
ODT904,2023-11-23 17:15:34,2023-11-23 18:04:21,4460,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,48.78333333333333
ODT904,2023-11-27 15:56:02,2023-11-27 16:34:38,5010,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.6
ODT904,2023-11-28 20:10:27,2023-11-28 20:42:47,4800,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.333333333333336
ODT904,2023-12-04 06:49:51,2023-12-04 07:44:01,5030,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,54.166666666666664
ODT904,2023-12-05 19:34:40,2023-12-05 20:18:34,4020,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,43.9
ODT904,2023-12-06 19:37:34,2023-12-06 20:11:55,4440,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.35
ODT904,2023-12-11 09:42:23,2023-12-11 10:13:30,5850,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.116666666666667
ODT904,2023-12-12 16:43:53,2023-12-12 17:38:28,4500,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,54.583333333333336
ODT904,2023-12-14 21:02:27,2023-12-14 21:34:58,2590,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.516666666666666
ODT904,2023-12-18 22:52:57,2023-12-18 23:42:36,3830,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,49.65
ODT904,2023-12-20 06:36:26,2023-12-20 07:15:12,4090,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.766666666666666
ODT904,2023-12-21 20:11:26,2023-12-21 20:44:12,4850,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.766666666666666
ODT904,2023-12-22 16:00:42,2023-12-22 16:33:57,6040,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.25
ODT904,2023-12-26 15:29:06,2023-12-26 16:24:37,5500,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,55.516666666666666
ODT904,2023-12-29 17:32:03,2023-12-29 18:02:27,6430,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.4
ODT904,2024-01-02 16:17:52,2024-01-02 16:51:04,6100,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.2
ODT904,2024-01-03 17:22:00,2024-01-03 17:56:12,4310,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.2
ODT904,2024-01-04 16:06:27,2024-01-04 16:45:10,6520,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.71666666666667
ODT904,2024-01-05 17:02:12,2024-01-05 17:34:31,5230,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.31666666666667
ODT904,2024-01-06 14:53:49,2024-01-06 15:32:45,4620,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.93333333333333
ODT904,2024-01-10 10:22:15,2024-01-10 11:22:59,6080,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,60.733333333333334
ODT904,2024-01-12 16:05:37,2024-01-12 16:39:57,5310,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.333333333333336
ODT904,2024-01-16 15:40:34,2024-01-16 16:17:17,4280,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.71666666666667
ODT904,2024-01-18 14:19:46,2024-01-18 14:59:28,4820,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.7
ODT904,2024-01-22 10:26:11,2024-01-22 11:02:53,4930,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.7
ODT904,2024-01-24 10:43:06,2024-01-24 11:24:33,4180,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,41.45
ODT904,2024-01-29 08:58:43,2024-01-29 09:32:12,6240,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.483333333333334
ODT904,2024-01-30 16:08:09,2024-01-30 16:43:42,4450,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.55
ODT904,2024-01-31 18:31:00,2024-01-31 19:03:36,3910,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.6
ODT904,2024-02-05 10:07:43,2024-02-05 10:46:29,5050,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.766666666666666
ODT904,2024-02-07 06:28:19,2024-02-07 07:02:49,3700,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.5
ODT904,2024-02-09 15:52:09,2024-02-09 16:30:00,5660,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.85
ODT904,2024-02-14 10:15:40,2024-02-14 10:50:09,5410,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.483333333333334
ODT904,2024-02-16 14:28:04,2024-02-16 15:43:38,6200,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,75.56666666666666
ODT904,2024-02-21 19:15:26,2024-02-21 19:51:53,4180,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.45
ODT904,2024-02-22 15:57:04,2024-02-22 16:42:02,6220,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,44.96666666666667
ODT904,2024-02-23 19:13:09,2024-02-23 19:53:12,5030,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.05
ODT904,2024-02-28 10:09:19,2024-02-28 10:41:52,5480,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.55
ODT904,2024-02-29 14:39:44,2024-02-29 15:12:18,2330,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.56666666666667
ODT904,2024-03-04 09:22:42,2024-03-04 09:55:32,4460,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.833333333333336
ODT904,2024-03-05 16:09:26,2024-03-05 16:46:43,3760,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.28333333333333
ODT904,2024-03-08 15:28:28,2024-03-08 16:07:19,4690,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.85
ODT904,2024-03-13 06:40:23,2024-03-13 07:14:09,5410,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.766666666666666
ODT904,2024-03-15 14:02:03,2024-03-15 14:48:51,5700,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,46.8
ODT904,2024-03-19 16:05:53,2024-03-19 16:42:41,4250,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.8
ODT904,2024-03-24 10:33:47,2024-03-24 11:07:13,5060,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.43333333333333
ODT904,2024-03-26 22:03:54,2024-03-26 22:41:24,4370,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.5
ODT904,2024-03-27 14:49:52,2024-03-27 15:45:10,1980,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,55.3
ODT904,2024-03-28 18:17:13,2024-03-28 19:05:10,2810,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,47.95
ODT904,2024-03-30 19:06:59,2024-03-30 19:51:19,4510,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,44.333333333333336
ODT904,2024-04-03 19:30:40,2024-04-03 20:04:02,5090,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.36666666666667
ODT904,2024-04-05 14:51:57,2024-04-05 15:28:02,5040,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.083333333333336
ODT904,2024-04-09 20:09:37,2024-04-09 21:08:07,4180,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,58.5
ODT904,2024-04-10 16:29:28,2024-04-10 17:10:26,2720,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.96666666666667
ODT904,2024-04-11 16:21:29,2024-04-11 16:55:56,3620,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,34.45
ODT904,2024-04-12 15:58:53,2024-04-12 16:38:23,3090,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.5
ODT904,2024-04-17 09:53:54,2024-04-17 10:33:46,4800,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.86666666666667
ODT904,2024-04-19 14:37:01,2024-04-19 15:13:22,4910,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.35
ODT904,2024-04-23 20:27:27,2024-04-23 21:27:19,4740,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,59.86666666666667
ODT904,2024-04-25 15:38:28,2024-04-25 16:18:58,4610,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.5
ODT904,2024-04-30 15:00:25,2024-04-30 15:37:26,6390,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.016666666666666
ODT904,2024-05-03 13:55:47,2024-05-03 14:43:05,7160,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,47.3
ODT904,2024-05-08 09:19:19,2024-05-08 09:52:23,6320,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.06666666666667
ODT904,2024-05-09 19:06:16,2024-05-09 19:30:21,3640,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.083333333333332
ODT904,2024-05-14 15:07:56,2024-05-14 15:36:45,7330,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.816666666666666
ODT904,2024-05-17 16:37:54,2024-05-17 17:01:53,5830,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,23.983333333333334
ODT904,2024-05-22 09:26:02,2024-05-22 09:47:32,6750,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.5
ODT904,2024-05-23 15:52:44,2024-05-23 17:27:56,3440,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,95.2
ODT904,2024-05-27 11:09:11,2024-05-27 11:49:17,4220,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,40.1
ODT904,2024-05-30 13:45:07,2024-05-30 14:36:21,5680,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,51.233333333333334
ODT904,2024-06-01 07:30:26,2024-06-01 07:56:42,3390,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,26.266666666666666
ODT904,2024-06-05 06:09:32,2024-06-05 06:41:08,6700,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.6
ODT904,2024-06-06 17:20:35,2024-06-06 17:45:08,4990,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.55
ODT904,2024-06-10 11:06:24,2024-06-10 11:46:14,3610,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.833333333333336
ODT904,2024-06-11 14:57:09,2024-06-11 15:36:15,4840,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,39.1
ODT904,2024-06-17 11:19:59,2024-06-17 12:31:23,5850,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,71.4
ODT904,2024-06-19 06:48:43,2024-06-19 07:17:26,5860,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.716666666666665
ODT904,2024-06-20 20:33:23,2024-06-20 21:00:08,4390,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,26.75
ODT904,2024-06-24 11:23:49,2024-06-24 12:06:04,4020,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,42.25
ODT904,2024-06-27 14:26:19,2024-06-27 15:14:16,5610,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,47.95
ODT904,2024-07-01 11:49:41,2024-07-01 12:47:11,4480,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,57.5
ODT904,2024-07-03 06:53:27,2024-07-03 07:30:35,5510,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,37.13333333333333
ODT904,2024-07-04 20:05:12,2024-07-04 20:43:12,5730,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.0
ODT904,2024-07-08 11:23:28,2024-07-08 11:50:01,4170,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,26.55
ODT904,2024-07-10 06:23:13,2024-07-10 06:47:27,4070,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.233333333333334
ODT904,2024-07-12 15:59:52,2024-07-12 16:44:04,5780,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,44.2
ODT904,2024-07-17 06:42:04,2024-07-17 07:18:41,5650,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,36.61666666666667
ODT904,2024-07-18 16:14:49,2024-07-18 16:34:16,4640,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,19.45
ODT904,2024-07-22 11:25:57,2024-07-22 11:49:30,3450,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,23.55
ODT904,2024-07-23 15:04:00,2024-07-23 15:50:07,4470,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,46.11666666666667
ODT904,2024-07-26 15:42:56,2024-07-26 16:33:31,5110,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,50.583333333333336
ODT904,2024-07-31 06:35:56,2024-07-31 06:56:52,4770,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.933333333333334
ODT904,2024-08-01 16:05:20,2024-08-01 16:35:30,4610,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.166666666666668
ODT904,2024-08-06 14:41:15,2024-08-06 15:34:34,6840,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,53.31666666666667
ODT904,2024-08-10 06:23:53,2024-08-10 06:57:52,5960,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,33.983333333333334
ODT904,2024-08-14 07:07:02,2024-08-14 07:23:23,4780,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,16.35
ODT904,2024-08-15 16:22:45,2024-08-15 16:41:28,4740,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.716666666666665
ODT904,2024-08-17 08:16:14,2024-08-17 08:34:19,2890,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.083333333333332
ODT904,2024-08-21 06:14:10,2024-08-21 06:31:58,4110,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,17.8
ODT904,2024-08-24 05:53:12,2024-08-24 06:24:49,5540,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.616666666666667
ODT904,2024-08-28 06:11:18,2024-08-28 06:34:20,4610,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,23.033333333333335
ODT904,2024-08-29 16:06:46,2024-08-29 16:26:41,5290,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,19.916666666666668
ODT904,2024-08-31 07:36:40,2024-08-31 07:56:11,2790,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,19.516666666666666
ODT904,2024-09-03 22:20:45,2024-09-03 23:02:29,4250,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,41.733333333333334
ODT904,2024-09-06 15:20:32,2024-09-06 15:48:05,5140,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.55
ODT904,2024-09-11 06:56:11,2024-09-11 07:19:31,5670,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,23.333333333333332
ODT904,2024-09-12 16:21:47,2024-09-12 16:42:50,3300,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.05
ODT904,2024-09-16 11:31:30,2024-09-16 12:16:07,3800,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,44.61666666666667
ODT904,2024-09-18 08:15:27,2024-09-18 08:31:58,3540,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,16.516666666666666
ODT904,2024-09-20 16:36:25,2024-09-20 16:56:48,5420,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.383333333333333
ODT904,2024-09-25 06:22:25,2024-09-25 06:41:20,5720,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.916666666666668
ODT904,2024-09-26 16:12:25,2024-09-26 16:31:25,4320,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,19.0
ODT904,2024-09-30 11:22:08,2024-09-30 12:10:14,3410,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,48.1
ODT904,2024-10-02 10:14:36,2024-10-02 10:39:39,3620,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,25.05
ODT904,2024-10-05 06:11:28,2024-10-05 06:39:11,4590,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.716666666666665
ODT904,2024-10-09 09:15:48,2024-10-09 09:37:05,5710,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.283333333333335
ODT904,2024-10-12 05:40:08,2024-10-12 05:57:28,6630,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,17.333333333333332
ODT904,2024-10-16 05:35:17,2024-10-16 05:55:58,4270,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.683333333333334
ODT904,2024-10-19 06:48:36,2024-10-19 07:05:43,5830,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,17.116666666666667
ODT904,2024-10-23 06:10:18,2024-10-23 06:31:34,5690,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.266666666666666
ODT904,2024-10-23 17:45:42,2024-10-23 18:35:33,1070,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,49.85
OML437,2024-10-30 16:37:44,2024-10-30 17:03:23,5270,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,25.65
OML437,2024-10-26 20:40:32,2024-10-26 21:15:43,5470,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.18333333333333
OML437,2024-11-02 17:08:38,2024-11-02 17:33:14,4000,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.6
OML437,2024-11-05 20:45:37,2024-11-05 21:44:35,5220,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,58.96666666666667
OML437,2024-11-06 18:26:35,2024-11-06 18:52:42,5780,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,26.116666666666667
OML437,2024-11-09 19:53:09,2024-11-09 20:31:22,5100,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,38.21666666666667
OML437,2024-11-13 20:36:33,2024-11-13 21:20:37,4960,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,44.06666666666667
OML437,2024-11-16 18:25:55,2024-11-16 18:54:25,5800,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,28.5
OML437,2024-11-17 17:13:36,2024-11-17 17:34:19,3580,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.716666666666665
OML437,2024-11-20 23:09:19,2024-11-20 23:30:54,3610,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.583333333333332
ODT904,2024-11-22 15:36:45,2024-11-22 16:02:20,2820,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,25.583333333333332
ODT904,2024-11-26 14:57:36,2024-11-26 15:56:03,5720,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,58.45
ODT904,2024-11-27 13:39:52,2024-11-27 14:53:55,4810,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,74.05
ODT904,2024-11-29 15:16:25,2024-11-29 15:46:53,5810,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,30.466666666666665
ODT904,2024-12-04 05:23:14,2024-12-04 05:47:24,4130,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.166666666666668
ODT904,2024-12-06 15:27:15,2024-12-06 15:54:49,5410,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,27.566666666666666
ODT904,2024-12-11 06:19:47,2024-12-11 06:40:23,5380,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.6
ODT904,2024-12-12 15:58:12,2024-12-12 16:17:34,5780,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,19.366666666666667
ODT904,2024-12-16 12:03:09,2024-12-16 12:22:00,3840,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.85
ODT904,2024-12-17 14:37:46,2024-12-17 15:10:12,3650,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,32.43333333333333
ODT904,2024-12-20 15:16:43,2024-12-20 15:57:48,5390,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,41.083333333333336
ODT904,2024-12-25 06:53:54,2024-12-25 07:12:27,5880,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.55
ODT904,2024-12-26 18:46:15,2024-12-26 19:07:58,5330,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.716666666666665
ODT904,2024-12-27 23:03:54,2024-12-27 23:48:20,4600,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,44.43333333333333
ODT904,2025-01-01 07:00:45,2025-01-01 07:17:29,6490,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,16.733333333333334
ODT904,2025-01-04 06:56:35,2025-01-04 07:14:36,6560,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.016666666666666
ODT904,2025-01-07 15:30:02,2025-01-07 15:50:07,6020,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.083333333333332
ODT904,2025-01-08 13:58:11,2025-01-08 14:40:29,5090,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,42.3
ODT904,2025-01-09 16:38:09,2025-01-09 17:00:49,5480,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,22.666666666666668
ODT904,2025-01-11 06:12:07,2025-01-11 06:32:40,4250,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.55
ODT904,2025-01-14 14:10:15,2025-01-14 15:28:16,4310,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,78.01666666666667
ODT904,2025-01-17 14:58:39,2025-01-17 15:23:21,5290,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,24.7
ODT904,2025-01-22 05:43:25,2025-01-22 06:03:28,5330,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.05
ODT904,2025-01-23 13:48:56,2025-01-23 14:30:43,4460,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,41.78333333333333
ODT904,2025-01-24 16:39:02,2025-01-24 16:58:41,4500,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,19.65
ODT904,2025-01-28 14:14:37,2025-01-28 14:49:48,4350,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.18333333333333
ODT904,2025-01-31 15:07:29,2025-01-31 16:00:15,4700,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,52.766666666666666
ODT904,2025-02-05 05:35:53,2025-02-05 05:56:08,4780,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.25
ODT904,2025-02-06 13:22:01,2025-02-06 13:57:54,5060,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,35.88333333333333
ODT904,2025-02-08 06:04:10,2025-02-08 06:23:06,3160,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.933333333333334
ODT904,2025-02-12 09:46:42,2025-02-12 10:18:30,4430,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,31.8
ODT904,2025-02-15 05:33:06,2025-02-15 05:56:03,5160,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,22.95
ODT904,2025-02-19 05:08:17,2025-02-19 05:28:58,5710,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,20.683333333333334
ODT904,2025-02-20 13:42:59,2025-02-20 14:04:10,5290,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,21.183333333333334
ODT904,2025-02-22 05:17:20,2025-02-22 05:36:14,3190,AGUAS DE HELICONIA S.A  E S P,Heliconia,ORDINARIOS E INERTES,18.9
